case,name,timestamp,resource,cost
ORD-1285,Payment Processed,2025-01-07 10:39,Payment Gateway,13.32
ORD-1285,Inventory Checked,2025-01-07 13:36,Warehouse System,11.65
ORD-1285,Order Picked,2025-01-07 15:13,Picker C,6.99
ORD-1285,Quality Inspection,2025-01-07 15:39,QC Inspector B,4.72
ORD-1285,Order Packed,2025-01-07 17:08,Packer B,1.08
ORD-1285,Shipping Label Generated,2025-01-07 17:35,Logistics Coord,3.97
ORD-1285,Dispatched to Carrier,2025-01-07 23:17,Dispatch Team A,14.39
ORD-1285,In Transit,2025-01-11 11:17,Local Courier,49.75
ORD-1285,Delivered,2025-01-11 15:17,DHL,11.42
ORD-1285,Delivery Confirmed,2025-01-12 11:17,System Auto,7.73
ORD-1286,Order Placed,2025-03-19 14:00,Mobile App,2.84
ORD-1286,Order Confirmed,2025-03-19 14:09,Sales Agent B,5.77
ORD-1286,Payment Processed,2025-03-19 14:25,Payment Gateway,3.1
ORD-1286,Inventory Checked,2025-03-19 16:32,Inventory Clerk A,14.8
ORD-1286,Order Picked,2025-03-19 18:58,Robot Picker,9.93
ORD-1286,Quality Inspection,2025-03-19 19:25,QC Inspector A,14.59
ORD-1286,Order Packed,2025-03-19 20:37,Packer A,5.77
ORD-1286,Shipping Label Generated,2025-03-19 20:51,Logistics Coord,6.43
ORD-1286,Dispatched to Carrier,2025-03-20 2:38,Dispatch Team A,6.89
ORD-1286,In Transit,2025-03-23 7:38,Local Courier,47.84
ORD-1286,Delivered,2025-03-23 19:38,DHL,35.7
ORD-1286,Delivery Confirmed,2025-03-25 4:38,Customer Service,4.31
ORD-1287,Order Placed,2025-01-08 6:00,Customer Service,1.33
ORD-1287,Order Confirmed,2025-01-08 6:26,System Auto,10.65
ORD-1287,Payment Failed,2025-01-08 7:42,Payment Gateway,2.74
ORD-1287,Payment Retry,2025-01-08 11:42,Finance Team,5.95
ORD-1287,Payment Processed,2025-01-08 12:59,Finance Team,12.88
ORD-1287,Inventory Checked,2025-01-08 14:06,Inventory Clerk A,13.18
ORD-1287,Order Picked,2025-01-08 20:03,Picker A,5.56
ORD-1287,Quality Inspection,2025-01-08 21:12,QC Inspector B,2.08
ORD-1287,Order Packed,2025-01-08 21:45,Packer C,2.07
ORD-1287,Shipping Label Generated,2025-01-08 22:02,Logistics Coord,3.39
ORD-1287,Dispatched to Carrier,2025-01-09 1:20,Dispatch Team A,5.1
ORD-1287,In Transit,2025-01-12 18:20,FedEx,14.57
ORD-1287,Delivered,2025-01-13 18:20,FedEx,10.14
ORD-1287,Delivery Confirmed,2025-01-15 0:20,System Auto,8.4
ORD-1288,Order Placed,2025-03-22 4:00,Web Portal,5.14
ORD-1288,Order Confirmed,2025-03-22 4:02,Sales Agent B,11.73
ORD-1288,Payment Processed,2025-03-22 4:14,Finance Team,11.95
ORD-1288,Inventory Checked,2025-03-22 6:25,Warehouse System,1.28
ORD-1288,Order Picked,2025-03-22 14:04,Picker A,14.31
ORD-1288,Quality Inspection,2025-03-22 15:41,QC Inspector B,4.41
ORD-1288,Order Packed,2025-03-22 16:13,Packer A,2.56
ORD-1288,Shipping Label Generated,2025-03-22 16:26,Logistics Coord,1.68
ORD-1288,Dispatched to Carrier,2025-03-22 20:47,Dispatch Team B,8.11
ORD-1288,In Transit,2025-03-26 21:47,FedEx,13.28
ORD-1288,Delivered,2025-03-26 23:47,DHL,45.27
ORD-1288,Delivery Confirmed,2025-03-28 3:47,Customer Service,14.47
ORD-1289,Order Placed,2025-02-20 16:00,Mobile App,14.16
ORD-1289,Order Confirmed,2025-02-20 16:16,Sales Agent A,8.26
ORD-1289,Payment Processed,2025-02-20 18:01,Payment Gateway,14.5
ORD-1289,Inventory Checked,2025-02-20 20:02,Inventory Clerk A,13.73
ORD-1289,Order Picked,2025-02-21 1:09,Robot Picker,12.43
ORD-1289,Quality Inspection,2025-02-21 2:30,QC Inspector A,1.63
ORD-1289,Order Packed,2025-02-21 3:54,Packer C,2.6
ORD-1289,Shipping Label Generated,2025-02-21 4:20,Logistics Coord,0.71
ORD-1289,Dispatched to Carrier,2025-02-21 8:44,Dispatch Team A,7.74
ORD-1289,In Transit,2025-02-23 12:44,DHL,40.64
ORD-1289,Delivered,2025-02-24 10:44,FedEx,16.83
ORD-1289,Delivery Confirmed,2025-02-26 9:44,System Auto,14.83
ORD-1290,Order Placed,2025-01-22 10:00,Customer Service,14.56
ORD-1290,Order Confirmed,2025-01-22 10:04,System Auto,3.67
ORD-1290,Payment Failed,2025-01-22 10:33,Payment Gateway,10.6
ORD-1290,Payment Retry,2025-01-22 16:33,Finance Team,3.63
ORD-1290,Payment Processed,2025-01-22 17:04,Payment Gateway,14.59
ORD-1290,Inventory Checked,2025-01-22 19:41,Warehouse System,5.87
ORD-1290,Order Picked,2025-01-22 23:02,Picker A,4.88
ORD-1290,Quality Inspection,2025-01-22 23:51,QC Inspector A,10.64
ORD-1290,Order Packed,2025-01-23 0:59,Packer B,6.45
ORD-1290,Shipping Label Generated,2025-01-23 1:15,Logistics Coord,8.09
ORD-1290,Dispatched to Carrier,2025-01-23 4:36,Dispatch Team A,13.93
ORD-1290,In Transit,2025-01-26 2:36,FedEx,21.79
ORD-1290,Delivered,2025-01-26 20:36,Local Courier,12.32
ORD-1290,Delivery Confirmed,2025-01-28 0:36,Customer Service,4.63
ORD-1291,Order Placed,2025-03-16 15:00,Customer Service,9.5
ORD-1291,Order Confirmed,2025-03-16 15:30,System Auto,14.93
ORD-1291,Payment Failed,2025-03-16 17:18,Payment Gateway,1.8
ORD-1291,Payment Retry,2025-03-16 18:18,Finance Team,2
ORD-1291,Payment Processed,2025-03-16 19:58,Payment Gateway,9.69
ORD-1291,Inventory Checked,2025-03-16 22:16,Inventory Clerk B,12.19
ORD-1291,Order Picked,2025-03-17 4:12,Picker C,12.85
ORD-1291,Quality Inspection,2025-03-17 4:49,QC Inspector A,11.76
ORD-1291,Order Packed,2025-03-17 6:09,Packer B,2.16
ORD-1291,Shipping Label Generated,2025-03-17 6:29,Shipping System,5.58
ORD-1291,Dispatched to Carrier,2025-03-17 10:56,Dispatch Team B,13.67
ORD-1291,In Transit,2025-03-21 8:56,Local Courier,40.31
ORD-1291,Delivered,2025-03-21 21:56,DHL,47.28
ORD-1291,Delivery Confirmed,2025-03-22 12:56,Customer Service,4.38
ORD-1292,Order Placed,2025-02-15 3:00,Mobile App,10.26
ORD-1292,Order Confirmed,2025-02-15 3:01,Sales Agent A,0.97
ORD-1292,Payment Processed,2025-02-15 3:09,Payment Gateway,11.96
ORD-1292,Inventory Checked,2025-02-15 5:31,Inventory Clerk B,9.2
ORD-1292,Order Picked,2025-02-15 8:37,Picker B,14.41
ORD-1292,Quality Inspection,2025-02-15 9:42,QC Inspector A,8.56
ORD-1292,Order Packed,2025-02-15 10:42,Packer A,9.44
ORD-1292,Shipping Label Generated,2025-02-15 10:59,Shipping System,12.12
ORD-1292,Dispatched to Carrier,2025-02-15 16:24,Dispatch Team B,2.37
ORD-1292,In Transit,2025-02-19 13:24,FedEx,48.98
ORD-1292,Delivered,2025-02-19 19:24,FedEx,45.69
ORD-1292,Delivery Confirmed,2025-02-21 5:24,System Auto,6.84
ORD-1293,Order Placed,2025-01-17 23:00,Web Portal,7.81
ORD-1293,Order Confirmed,2025-01-17 23:21,Sales Agent B,11.87
ORD-1293,Payment Processed,2025-01-18 1:13,Finance Team,12.64
ORD-1293,Inventory Checked,2025-01-18 2:03,Inventory Clerk A,3.45
ORD-1293,Out of Stock,2025-01-18 3:03,Warehouse System,6.84
ORD-1293,Backorder Placed,2025-01-18 9:03,Procurement Team,0.9
ORD-1293,Stock Replenished,2025-01-25 4:03,Procurement Team,8.79
ORD-1293,Order Picked,2025-01-25 4:30,Picker B,14.76
ORD-1293,Quality Inspection,2025-01-25 6:01,QC Inspector B,3.21
ORD-1293,Order Packed,2025-01-25 6:39,Packer B,3.31
ORD-1293,Shipping Label Generated,2025-01-25 6:51,Logistics Coord,11.67
ORD-1293,Dispatched to Carrier,2025-01-25 7:47,Dispatch Team B,1.7
ORD-1293,In Transit,2025-01-26 13:47,Local Courier,6.04
ORD-1293,Delivered,2025-01-27 8:47,DHL,9.99
ORD-1293,Delivery Confirmed,2025-01-28 23:47,System Auto,2.05
ORD-1294,Order Placed,2025-02-18 4:00,Web Portal,1.85
ORD-1294,Order Confirmed,2025-02-18 4:16,Sales Agent A,13.73
ORD-1294,Payment Processed,2025-02-18 4:47,Finance Team,1.96
ORD-1294,Inventory Checked,2025-02-18 5:02,Inventory Clerk A,1.57
ORD-1294,Order Picked,2025-02-18 10:37,Picker A,3.55
ORD-1294,Quality Inspection,2025-02-18 11:40,QC Inspector B,13.4
ORD-1294,Order Packed,2025-02-18 12:47,Packer A,3.11
ORD-1294,Shipping Label Generated,2025-02-18 12:52,Shipping System,10.07
ORD-1294,Dispatched to Carrier,2025-02-18 18:45,Dispatch Team A,2.2
ORD-1294,In Transit,2025-02-21 1:45,FedEx,26.78
ORD-1294,Delivered,2025-02-21 21:45,Local Courier,29.59
ORD-1294,Delivery Confirmed,2025-02-22 8:45,Customer Service,13.94
ORD-1295,Order Placed,2025-02-02 21:00,Customer Service,0.83
ORD-1295,Order Confirmed,2025-02-02 21:17,System Auto,3.64
ORD-1295,Payment Failed,2025-02-02 22:08,Payment Gateway,13.53
ORD-1295,Payment Retry,2025-02-02 23:08,Finance Team,2.51
ORD-1295,Payment Processed,2025-02-02 23:23,Payment Gateway,4.38
ORD-1295,Inventory Checked,2025-02-03 1:36,Warehouse System,14.32
ORD-1295,Order Picked,2025-02-03 4:49,Picker C,7.27
ORD-1295,Quality Inspection,2025-02-03 6:42,QC Inspector B,6.82
ORD-1295,Order Packed,2025-02-03 7:43,Packer A,4.13
ORD-1295,Shipping Label Generated,2025-02-03 7:54,Logistics Coord,14.45
ORD-1295,Dispatched to Carrier,2025-02-03 9:16,Dispatch Team B,2.9
ORD-1295,In Transit,2025-02-04 23:16,Local Courier,26.95
ORD-1295,Delivered,2025-02-05 14:16,FedEx,31.83
ORD-1295,Delivery Confirmed,2025-02-06 8:16,Customer Service,9.53
ORD-1296,Order Placed,2025-03-07 8:00,Customer Service,5.62
ORD-1296,Order Confirmed,2025-03-07 8:29,Sales Agent B,12.38
ORD-1296,Payment Processed,2025-03-07 9:31,Payment Gateway,13.4
ORD-1296,Inventory Checked,2025-03-07 11:51,Inventory Clerk A,9.01
ORD-1296,Order Picked,2025-03-07 14:36,Picker C,6.28
ORD-1296,Quality Inspection,2025-03-07 15:00,QC Inspector A,12.23
ORD-1296,Order Packed,2025-03-07 16:04,Packer A,5.69
ORD-1296,Shipping Label Generated,2025-03-07 16:11,Shipping System,10.03
ORD-1296,Dispatched to Carrier,2025-03-07 19:51,Dispatch Team A,11.8
ORD-1296,In Transit,2025-03-08 22:51,DHL,19.34
ORD-1296,Delivered,2025-03-08 23:51,Local Courier,19.8
ORD-1296,Delivery Confirmed,2025-03-10 5:51,Customer Service,13.53
ORD-1297,Order Placed,2025-01-12 7:00,Customer Service,3.58
ORD-1297,Order Confirmed,2025-01-12 7:07,System Auto,8.63
ORD-1297,Payment Processed,2025-01-12 8:43,Payment Gateway,8.82
ORD-1297,Inventory Checked,2025-01-12 11:38,Inventory Clerk A,10.39
ORD-1297,Order Picked,2025-01-12 15:35,Picker C,12.29
ORD-1297,Quality Inspection,2025-01-12 16:10,QC Inspector A,1.22
ORD-1297,Order Packed,2025-01-12 17:23,Packer B,1.18
ORD-1297,Shipping Label Generated,2025-01-12 17:36,Logistics Coord,2.23
ORD-1297,Dispatched to Carrier,2025-01-12 21:57,Dispatch Team A,9.22
ORD-1297,In Transit,2025-01-16 12:57,FedEx,15.64
ORD-1297,Delivered,2025-01-16 13:57,FedEx,5.8
ORD-1297,Delivery Confirmed,2025-01-18 2:57,System Auto,13.72
ORD-1298,Order Placed,2025-02-18 12:00,Mobile App,1.04
ORD-1298,Order Confirmed,2025-02-18 12:18,Sales Agent B,1.07
ORD-1298,Payment Processed,2025-02-18 13:45,Payment Gateway,1.51
ORD-1298,Inventory Checked,2025-02-18 14:19,Inventory Clerk A,10.99
ORD-1298,Order Picked,2025-02-18 16:54,Picker C,11.43
ORD-1298,Quality Inspection,2025-02-18 17:55,QC Inspector A,8.57
ORD-1298,Order Packed,2025-02-18 18:45,Packer B,9.38
ORD-1298,Shipping Label Generated,2025-02-18 19:02,Logistics Coord,10.6
ORD-1298,Dispatched to Carrier,2025-02-18 23:24,Dispatch Team B,12.81
ORD-1298,In Transit,2025-02-20 2:24,FedEx,47.2
ORD-1298,Delivered,2025-02-20 6:24,DHL,15.08
ORD-1298,Delivery Confirmed,2025-02-20 7:24,System Auto,2.02
ORD-1299,Order Placed,2025-02-25 2:00,Customer Service,6.82
ORD-1299,Order Confirmed,2025-02-25 2:06,System Auto,3.27
ORD-1299,Payment Processed,2025-02-25 4:06,Finance Team,12.33
ORD-1299,Inventory Checked,2025-02-25 6:33,Warehouse System,14.04
ORD-1299,Order Picked,2025-02-25 14:12,Picker A,4.27
ORD-1299,Quality Rejected,2025-02-25 16:02,QC Inspector A,2.11
ORD-1299,Order Picked,2025-02-25 18:52,Picker A,4.32
ORD-1299,Quality Inspection,2025-02-25 20:30,QC Inspector B,4.41
ORD-1299,Order Packed,2025-02-25 21:01,Packer A,8.96
ORD-1299,Shipping Label Generated,2025-02-25 21:09,Shipping System,5.13
ORD-1299,Dispatched to Carrier,2025-02-25 22:54,Dispatch Team B,9.74
ORD-1299,In Transit,2025-03-01 23:54,DHL,28.48
ORD-1299,Delivered,2025-03-02 7:54,Local Courier,26.51
ORD-1299,Delivery Confirmed,2025-03-03 15:54,Customer Service,5.17
ORD-1300,Order Placed,2025-03-24 9:00,Mobile App,11.61
ORD-1300,Order Confirmed,2025-03-24 9:23,System Auto,5.62
ORD-1300,Payment Processed,2025-03-24 11:14,Payment Gateway,10.06
ORD-1300,Inventory Checked,2025-03-24 12:16,Inventory Clerk B,1.63
ORD-1300,Order Picked,2025-03-24 16:44,Picker A,3.58
ORD-1300,Quality Inspection,2025-03-24 18:19,QC Inspector A,7.29
ORD-1300,Order Packed,2025-03-24 19:18,Packer A,7.57
ORD-1300,Shipping Label Generated,2025-03-24 19:33,Shipping System,12.3
ORD-1300,Dispatched to Carrier,2025-03-25 0:33,Dispatch Team B,11.53
ORD-1300,In Transit,2025-03-27 3:33,Local Courier,25.43
ORD-1300,Delivered,2025-03-27 8:33,Local Courier,9.75
ORD-1300,Delivery Confirmed,2025-03-27 17:33,System Auto,13.79
ORD-1301,Order Placed,2025-03-07 19:00,Customer Service,3.44
ORD-1301,Order Confirmed,2025-03-07 19:13,System Auto,1.5
ORD-1301,Payment Processed,2025-03-07 20:12,Payment Gateway,10.45
ORD-1301,Inventory Checked,2025-03-07 22:49,Inventory Clerk B,1.98
ORD-1301,Order Cancelled,2025-03-08 6:49,Customer Service,11.3
ORD-1301,Refund Initiated,2025-03-08 10:49,Finance Team,13.46
ORD-1302,Order Placed,2025-02-01 22:00,Mobile App,10.1
ORD-1302,Order Confirmed,2025-02-01 22:15,Sales Agent A,4.35
ORD-1302,Payment Processed,2025-02-01 23:30,Payment Gateway,5.64
ORD-1302,Inventory Checked,2025-02-02 0:34,Warehouse System,6.26
ORD-1302,Order Picked,2025-02-02 4:29,Picker C,1.27
ORD-1302,Quality Inspection,2025-02-02 5:13,QC Inspector B,1.92
ORD-1302,Order Packed,2025-02-02 6:11,Packer C,13.96
ORD-1302,Shipping Label Generated,2025-02-02 6:22,Logistics Coord,3.25
ORD-1302,Dispatched to Carrier,2025-02-02 8:22,Dispatch Team B,8.18
ORD-1302,In Transit,2025-02-05 11:22,Local Courier,24.51
ORD-1302,Delivered,2025-02-06 9:22,DHL,34.09
ORD-1302,Delivery Confirmed,2025-02-06 17:22,System Auto,2.17
ORD-1303,Order Placed,2025-01-07 2:00,Web Portal,1.45
ORD-1303,Order Confirmed,2025-01-07 2:04,Sales Agent A,3.78
ORD-1303,Payment Failed,2025-01-07 3:28,Payment Gateway,6.18
ORD-1303,Payment Retry,2025-01-07 7:28,Payment Gateway,11.14
ORD-1303,Payment Processed,2025-01-07 9:25,Finance Team,7.68
ORD-1303,Inventory Checked,2025-01-07 10:18,Warehouse System,5.54
ORD-1303,Order Picked,2025-01-07 13:00,Picker C,11.14
ORD-1303,Quality Inspection,2025-01-07 13:22,QC Inspector A,7.8
ORD-1303,Order Packed,2025-01-07 14:51,Packer B,11.22
ORD-1303,Shipping Label Generated,2025-01-07 15:18,Shipping System,2.97
ORD-1303,Dispatched to Carrier,2025-01-07 16:23,Dispatch Team A,3.22
ORD-1303,In Transit,2025-01-10 14:23,DHL,48.3
ORD-1303,Delivered,2025-01-11 12:23,FedEx,24.26
ORD-1303,Delivery Confirmed,2025-01-11 14:23,System Auto,14.63
ORD-1304,Order Placed,2025-01-14 3:00,Web Portal,9.11
ORD-1304,Order Confirmed,2025-01-14 3:16,Sales Agent B,0.51
ORD-1304,Payment Processed,2025-01-14 5:12,Payment Gateway,7.35
ORD-1304,Inventory Checked,2025-01-14 5:33,Warehouse System,8.73
ORD-1304,Order Picked,2025-01-14 8:16,Picker B,8.12
ORD-1304,Quality Inspection,2025-01-14 8:47,QC Inspector A,11.74
ORD-1304,Order Packed,2025-01-14 9:09,Packer B,12.16
ORD-1304,Shipping Label Generated,2025-01-14 9:24,Logistics Coord,7.61
ORD-1304,Dispatched to Carrier,2025-01-14 12:53,Dispatch Team B,10.12
ORD-1304,In Transit,2025-01-16 8:53,FedEx,25.64
ORD-1304,Delivered,2025-01-16 20:53,FedEx,36.96
ORD-1304,Delivery Confirmed,2025-01-18 6:53,Customer Service,2.14
ORD-1305,Order Placed,2025-03-30 15:00,Web Portal,2.64
ORD-1305,Order Confirmed,2025-03-30 15:14,System Auto,10.06
ORD-1305,Payment Processed,2025-03-30 15:37,Finance Team,7.72
ORD-1305,Inventory Checked,2025-03-30 16:49,Inventory Clerk B,11.24
ORD-1305,Out of Stock,2025-03-30 20:49,Warehouse System,3.49
ORD-1305,Backorder Placed,2025-03-30 21:49,Procurement Team,13.85
ORD-1305,Stock Replenished,2025-04-04 21:49,Procurement Team,14.5
ORD-1305,Order Picked,2025-04-05 5:33,Robot Picker,14.82
ORD-1305,Quality Inspection,2025-04-05 6:50,QC Inspector A,4.35
ORD-1305,Order Packed,2025-04-05 7:44,Packer B,6.17
ORD-1305,Shipping Label Generated,2025-04-05 8:02,Logistics Coord,4.99
ORD-1305,Dispatched to Carrier,2025-04-05 8:53,Dispatch Team B,12.6
ORD-1305,In Transit,2025-04-06 11:53,FedEx,40.79
ORD-1305,Delivered,2025-04-07 6:53,FedEx,17.98
ORD-1305,Delivery Confirmed,2025-04-07 7:53,Customer Service,13.94
ORD-1306,Order Placed,2025-01-26 2:00,Web Portal,8.09
ORD-1306,Order Confirmed,2025-01-26 2:10,Sales Agent B,8.59
ORD-1306,Payment Processed,2025-01-26 2:35,Finance Team,7.56
ORD-1306,Inventory Checked,2025-01-26 3:01,Inventory Clerk A,0.73
ORD-1306,Order Picked,2025-01-26 3:36,Picker B,4.6
ORD-1306,Quality Inspection,2025-01-26 5:01,QC Inspector A,1.27
ORD-1306,Order Packed,2025-01-26 5:50,Packer A,6.74
ORD-1306,Shipping Label Generated,2025-01-26 6:16,Shipping System,1.22
ORD-1306,Dispatched to Carrier,2025-01-26 7:56,Dispatch Team B,13.24
ORD-1306,In Transit,2025-01-30 23:56,Local Courier,34.94
ORD-1306,Delivered,2025-01-31 17:56,DHL,47.92
ORD-1306,Delivery Confirmed,2025-02-02 15:56,Customer Service,2.57
ORD-1307,Order Placed,2025-02-03 13:00,Web Portal,4.72
ORD-1307,Order Confirmed,2025-02-03 13:02,Sales Agent A,14.03
ORD-1307,Payment Processed,2025-02-03 13:38,Finance Team,6.63
ORD-1307,Inventory Checked,2025-02-03 14:13,Inventory Clerk A,13.84
ORD-1307,Order Picked,2025-02-03 19:33,Picker C,3.01
ORD-1307,Quality Inspection,2025-02-03 20:38,QC Inspector B,12.16
ORD-1307,Order Packed,2025-02-03 21:05,Packer C,11.63
ORD-1307,Shipping Label Generated,2025-02-03 21:18,Shipping System,6.54
ORD-1307,Dispatched to Carrier,2025-02-03 23:30,Dispatch Team B,4.92
ORD-1307,In Transit,2025-02-06 1:30,Local Courier,46.72
ORD-1307,Delivered,2025-02-06 16:30,Local Courier,13.25
ORD-1307,Delivery Confirmed,2025-02-07 20:30,System Auto,2.51
ORD-1308,Order Placed,2025-03-17 10:00,Customer Service,14.06
ORD-1308,Order Confirmed,2025-03-17 10:23,Sales Agent A,7.29
ORD-1308,Payment Failed,2025-03-17 11:22,Payment Gateway,6.6
ORD-1308,Payment Retry,2025-03-18 1:22,Finance Team,0.9
ORD-1308,Payment Processed,2025-03-18 2:38,Payment Gateway,14.38
ORD-1308,Inventory Checked,2025-03-18 4:35,Warehouse System,11.46
ORD-1308,Order Picked,2025-03-18 10:04,Picker C,11.91
ORD-1308,Quality Inspection,2025-03-18 11:28,QC Inspector B,2.35
ORD-1308,Order Packed,2025-03-18 12:47,Packer C,13.23
ORD-1308,Shipping Label Generated,2025-03-18 12:53,Logistics Coord,2.33
ORD-1308,Dispatched to Carrier,2025-03-18 13:26,Dispatch Team B,12.21
ORD-1308,In Transit,2025-03-21 19:26,FedEx,42.76
ORD-1308,Delivered,2025-03-21 22:26,DHL,17.16
ORD-1308,Delivery Confirmed,2025-03-23 16:26,System Auto,5.34
ORD-1309,Order Placed,2025-01-17 14:00,Customer Service,7.48
ORD-1309,Order Confirmed,2025-01-17 14:11,System Auto,2.26
ORD-1309,Payment Processed,2025-01-17 15:30,Payment Gateway,10.67
ORD-1309,Inventory Checked,2025-01-17 17:52,Warehouse System,8.65
ORD-1309,Order Picked,2025-01-17 22:20,Picker B,3.74
ORD-1309,Quality Rejected,2025-01-17 23:56,QC Inspector A,4.86
ORD-1309,Order Picked,2025-01-18 2:50,Picker A,12.18
ORD-1309,Quality Inspection,2025-01-18 4:19,QC Inspector A,2.16
ORD-1309,Order Packed,2025-01-18 4:29,Packer A,9.25
ORD-1309,Shipping Label Generated,2025-01-18 4:37,Shipping System,4.08
ORD-1309,Dispatched to Carrier,2025-01-18 6:00,Dispatch Team B,0.86
ORD-1309,In Transit,2025-01-21 10:00,FedEx,22.58
ORD-1309,Delivered,2025-01-21 14:00,FedEx,23.21
ORD-1309,Delivery Confirmed,2025-01-22 2:00,System Auto,12.7
ORD-1310,Order Placed,2025-02-14 10:00,Customer Service,6.87
ORD-1310,Order Confirmed,2025-02-14 10:22,Sales Agent B,2.29
ORD-1310,Payment Processed,2025-02-14 10:45,Payment Gateway,3.18
ORD-1310,Inventory Checked,2025-02-14 13:43,Warehouse System,2.98
ORD-1310,Order Picked,2025-02-14 20:17,Picker B,7.4
ORD-1310,Quality Rejected,2025-02-14 21:04,QC Inspector B,10.18
ORD-1310,Order Picked,2025-02-15 2:20,Robot Picker,5.83
ORD-1310,Quality Inspection,2025-02-15 3:05,QC Inspector B,6.09
ORD-1310,Order Packed,2025-02-15 3:28,Packer B,6.54
ORD-1310,Shipping Label Generated,2025-02-15 3:46,Shipping System,0.91
ORD-1310,Dispatched to Carrier,2025-02-15 8:10,Dispatch Team A,8.68
ORD-1310,In Transit,2025-02-15 21:10,Local Courier,18.62
ORD-1310,Delivered,2025-02-16 18:10,Local Courier,45.19
ORD-1310,Delivery Confirmed,2025-02-18 10:10,Customer Service,1.12
ORD-1311,Order Placed,2025-03-02 12:00,Customer Service,7.15
ORD-1311,Order Confirmed,2025-03-02 12:01,System Auto,5.69
ORD-1311,Payment Processed,2025-03-02 13:55,Payment Gateway,5.56
ORD-1311,Order Cancelled,2025-03-03 1:55,System Auto,7.94
ORD-1311,Refund Initiated,2025-03-03 4:55,Finance Team,5.6
ORD-1312,Order Placed,2025-02-27 21:00,Web Portal,4.54
ORD-1312,Order Confirmed,2025-02-27 21:25,Sales Agent B,4.89
ORD-1312,Payment Processed,2025-02-27 22:20,Payment Gateway,13.78
ORD-1312,Inventory Checked,2025-02-28 1:15,Inventory Clerk A,5.96
ORD-1312,Order Picked,2025-02-28 5:31,Picker B,8.85
ORD-1312,Quality Inspection,2025-02-28 6:45,QC Inspector B,2.38
ORD-1312,Order Packed,2025-02-28 7:36,Packer C,14.35
ORD-1312,Shipping Label Generated,2025-02-28 7:52,Logistics Coord,1.48
ORD-1312,Dispatched to Carrier,2025-02-28 8:37,Dispatch Team A,3.86
ORD-1312,In Transit,2025-03-04 9:37,DHL,27.47
ORD-1312,Delivered,2025-03-05 7:37,FedEx,19.56
ORD-1312,Delivery Confirmed,2025-03-05 22:37,System Auto,2.03
ORD-1313,Order Placed,2025-01-30 16:00,Mobile App,11.46
ORD-1313,Order Confirmed,2025-01-30 16:14,System Auto,1.4
ORD-1313,Payment Processed,2025-01-30 16:51,Payment Gateway,1.04
